<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20230516;232000;177.7300000;177.8200000;177.6700000;177.6700000;104980
20230516;233000;177.6600000;177.7400000;177.6200000;177.7100000;87000
20230516;234000;177.7100000;177.8200000;177.6800000;177.7800000;264390
20230516;235000;177.7800000;177.7800000;177.0500000;177.0500000;652640
20230517;101000;176.9000000;178.3800000;176.3300000;177.6900000;2707330
20230517;102000;177.6900000;177.8000000;177.1200000;177.2600000;985510
20230517;103000;177.2800000;177.4900000;176.2000000;176.2300000;1582050
20230517;104000;176.2200000;176.5800000;175.7200000;176.4700000;3354500
20230517;105000;176.4700000;176.4700000;175.9000000;176.2000000;1171580
20230517;110000;176.2000000;176.2000000;175.9100000;176.0600000;463190
20230517;111000;176.0600000;176.2000000;175.1000000;176.0500000;2050980
20230517;112000;176.0600000;176.3300000;175.6800000;176.2000000;860950
20230517;113000;176.2000000;176.2400000;175.8500000;175.8900000;436090
20230517;114000;175.8900000;176.1800000;175.8700000;176.1700000;279670
20230517;115000;176.1800000;176.4400000;176.1500000;176.2500000;700940
20230517;120000;176.2300000;176.3400000;176.2000000;176.2600000;217130
20230517;121000;176.2600000;176.2800000;176.1500000;176.1900000;432490
20230517;122000;176.1900000;176.1900000;175.9100000;176.1000000;360300
20230517;123000;176.1000000;176.1400000;176.0700000;176.1100000;146300
20230517;124000;176.1200000;176.1500000;176.0500000;176.1100000;260590
20230517;125000;176.1100000;176.1500000;176.0000000;176.1000000;310560
20230517;130000;176.1000000;176.5700000;176.0400000;176.4000000;509570
20230517;131000;176.4200000;176.5400000;176.3000000;176.3500000;283980
20230517;132000;176.3400000;176.7700000;176.2000000;176.6900000;331410
20230517;133000;176.6600000;177.1100000;176.6400000;176.6600000;731350
20230517;134000;176.6500000;176.6500000;176.0400000;176.1500000;629590
20230517;135000;176.1500000;176.2700000;175.2000000;175.8300000;2087640
20230517;140000;175.8200000;176.1600000;175.8200000;176.0700000;202080
20230517;141000;176.0700000;176.1300000;175.5200000;175.9700000;495920
20230517;142000;175.9600000;176.0000000;175.7000000;175.9200000;160910
20230517;143000;175.9200000;175.9600000;175.5100000;175.8500000;526780
20230517;144000;175.8500000;176.0000000;175.8000000;176.0000000;148490
20230517;145000;176.0000000;176.0900000;175.9200000;176.0300000;285000
20230517;150000;176.0000000;176.0700000;175.9000000;175.9300000;167320
20230517;151000;175.9200000;175.9600000;175.7200000;175.8300000;192400
20230517;152000;175.8300000;176.0000000;175.7300000;175.9100000;266440
20230517;153000;175.8700000;176.0000000;175.7600000;175.9900000;256270
20230517;154000;175.9800000;176.0000000;175.8100000;175.9100000;328080
20230517;155000;175.9000000;175.9500000;175.7400000;175.8400000;193420
20230517;160000;175.8400000;175.9900000;175.7300000;175.9600000;224500
20230517;161000;175.9600000;176.0000000;175.8400000;175.9900000;486760
20230517;162000;175.9500000;176.2000000;175.5000000;175.5700000;835140
20230517;163000;175.5600000;175.8500000;175.2500000;175.4300000;809740
20230517;164000;175.4100000;175.4600000;174.7200000;174.9700000;2078270
20230517;165000;174.9700000;175.3800000;174.9000000;175.3200000;439950
20230517;170000;175.3200000;175.4900000;175.0000000;175.0700000;770040
20230517;171000;175.0400000;175.3500000;175.0000000;175.3100000;361650
20230517;172000;175.2900000;175.4000000;175.2800000;175.3200000;291490
20230517;173000;175.3300000;175.5500000;175.3000000;175.3900000;372000
20230517;174000;175.3700000;175.4400000;175.3000000;175.4000000;206530
20230517;175000;175.4000000;175.7500000;175.3700000;175.7100000;312280
20230517;180000;175.7200000;175.7500000;175.5000000;175.5100000;355590
20230517;181000;175.5100000;175.6700000;175.5000000;175.6400000;164210
20230517;182000;175.6400000;175.8500000;175.6000000;175.8100000;278870
20230517;183000;175.8100000;175.8900000;175.7200000;175.7300000;246630
20230517;184000;175.7300000;175.9000000;175.5200000;175.7400000;419330
20230517;185000;175.8900000;175.8900000;175.8900000;175.8900000;75820
20230517;191000;175.7700000;176.1200000;175.7700000;176.0100000;250460
20230517;192000;176.0000000;176.1500000;175.8400000;176.1500000;257280
20230517;193000;176.1500000;176.3400000;176.1300000;176.2600000;346840
20230517;194000;176.2600000;176.2900000;176.1000000;176.1200000;210550
20230517;195000;176.1200000;176.3000000;176.0800000;176.2900000;124550
20230517;200000;176.2800000;176.4200000;176.1300000;176.1800000;251770
20230517;201000;176.1800000;176.3300000;176.0800000;176.1500000;60050
20230517;202000;176.1500000;176.2400000;176.1000000;176.2400000;53640
20230517;203000;176.2000000;176.2500000;176.1300000;176.2000000;78130
20230517;204000;176.2000000;176.3500000;176.0500000;176.2600000;241780
20230517;205000;176.2600000;176.4300000;176.2600000;176.4100000;309160
20230517;210000;176.4300000;176.4700000;176.2600000;176.3500000;220930
20230517;211000;176.3600000;176.4000000;176.2800000;176.3500000;143130
20230517;212000;176.3400000;176.3500000;176.0400000;176.1200000;184180
20230517;213000;176.1200000;176.2400000;176.1100000;176.2000000;57110
20230517;214000;176.1700000;176.2000000;176.1200000;176.2000000;55620
20230517;215000;176.2000000;176.2000000;176.1600000;176.1800000;37150
20230517;220000;176.1800000;176.2900000;176.1700000;176.2600000;87230
20230517;221000;176.2400000;176.3500000;176.1600000;176.2200000;100880
20230517;222000;176.2200000;176.2500000;176.1300000;176.1700000;73500
20230517;223000;176.1700000;176.2600000;176.1700000;176.2600000;39010
20230517;224000;176.2600000;176.2700000;176.1600000;176.2000000;46670
20230517;225000;176.2000000;176.2300000;176.1300000;176.1800000;127280
20230517;230000;176.1900000;176.2000000;176.1300000;176.1800000;62940
20230517;231000;176.1800000;176.2000000;176.1000000;176.1100000;80770
20230517;232000;176.1400000;176.2000000;176.0800000;176.2000000;152360
20230517;233000;176.2000000;176.2500000;176.1600000;176.2400000;139480
20230517;234000;176.2200000;176.3000000;176.2000000;176.2700000;72240
20230517;235000;176.2800000;176.3000000;176.2000000;176.3000000;162280
20230518;101000;176.4500000;176.9600000;176.0800000;176.4300000;1087010
20230518;102000;176.4300000;176.4300000;175.8400000;175.9500000;532650
20230518;103000;175.9800000;176.1500000;175.8400000;176.0000000;749380
20230518;104000;176.0200000;176.2000000;175.9200000;176.0300000;659070
20230518;105000;176.0300000;176.8600000;176.0100000;176.5800000;1189060
20230518;110000;176.6100000;176.9000000;176.5400000;176.6700000;805890
20230518;111000;176.6700000;177.2400000;176.6000000;176.7500000;1741110
20230518;112000;176.7400000;176.7400000;176.3000000;176.4000000;620020
20230518;113000;176.4000000;176.5000000;176.0500000;176.1300000;426040
20230518;114000;176.1200000;176.3500000;176.0300000;176.2900000;395260
20230518;115000;176.3000000;176.9800000;176.2400000;176.8000000;666310
20230518;120000;176.7800000;177.0000000;176.6100000;176.8900000;666210
20230518;121000;176.9000000;176.9300000;176.6100000;176.7300000;283500
20230518;122000;176.7200000;177.1000000;176.7100000;176.7600000;565470
20230518;123000;176.7100000;177.0000000;176.6000000;177.0000000;327560
20230518;124000;176.9900000;177.5000000;176.9100000;177.5000000;745540
20230518;125000;177.5000000;177.6200000;177.2600000;177.3300000;912730
20230518;130000;177.3200000;177.3300000;177.1000000;177.1500000;438220
20230518;131000;177.1500000;177.2300000;177.0000000;177.0500000;263930
20230518;132000;177.0500000;177.2600000;177.0200000;177.1700000;176680
20230518;133000;177.1600000;177.1800000;176.7300000;176.8700000;539090
20230518;134000;176.8700000;177.0000000;176.7500000;176.9900000;192310
20230518;135000;176.9800000;177.0000000;176.8300000;176.9400000;106280
20230518;140000;176.9300000;176.9400000;176.8000000;176.8500000;148120
20230518;141000;176.8500000;176.9800000;176.6600000;176.6600000;347790
20230518;142000;176.6600000;176.7000000;176.4100000;176.4600000;495870
20230518;143000;176.4600000;176.4900000;176.2600000;176.3600000;358480
20230518;144000;176.3500000;176.6800000;176.1000000;176.5900000;539650
20230518;145000;176.5600000;176.7300000;176.3000000;176.5400000;487790
20230518;150000;176.5700000;176.8400000;176.5500000;176.6900000;172770
20230518;151000;176.6500000;176.9300000;176.3000000;176.3100000;397120
20230518;152000;176.3000000;176.3100000;175.6000000;175.9300000;1584350
20230518;153000;175.9400000;176.1500000;175.7500000;176.0300000;504250
20230518;154000;176.0300000;176.1300000;175.8000000;176.1300000;324680
20230518;155000;176.1200000;176.1300000;175.8200000;176.0400000;210140
20230518;160000;176.0000000;176.0600000;175.6700000;175.7200000;417980
20230518;161000;175.7200000;175.8800000;175.5000000;175.7100000;778540
20230518;162000;175.7000000;176.1000000;175.5900000;175.9700000;242890
20230518;163000;175.9200000;175.9800000;175.6000000;175.6400000;304250
20230518;164000;175.6400000;175.8100000;175.0700000;175.4400000;1543140
20230518;165000;175.4200000;175.7000000;175.4200000;175.7000000;198070
20230518;170000;175.7000000;175.9900000;175.6800000;175.8300000;509990
20230518;171000;175.8300000;175.8600000;175.5500000;175.5800000;196140
20230518;172000;175.5800000;175.6000000;175.2600000;175.2900000;387070
20230518;173000;175.2900000;175.3000000;175.1600000;175.2000000;576630
20230518;174000;175.1900000;175.2300000;174.9100000;175.0500000;1502950
20230518;175000;175.0400000;175.4700000;175.0400000;175.3200000;438270
20230518;180000;175.3200000;175.3800000;175.0000000;175.0400000;987460
20230518;181000;175.0400000;175.2200000;174.9100000;174.9200000;546560
20230518;182000;174.9200000;175.0000000;174.6000000;175.0000000;945300
20230518;183000;174.9900000;175.0500000;174.8300000;174.8300000;489490
20230518;184000;174.8400000;175.0000000;174.7900000;175.0000000;368850
20230518;185000;175.0100000;175.0100000;175.0100000;175.0100000;179470
20230518;191000;175.0000000;175.2700000;174.9100000;175.2700000;189620
20230518;192000;175.2700000;175.3600000;175.1400000;175.2700000;191010
20230518;193000;175.2500000;175.3000000;175.2400000;175.3000000;125760
20230518;194000;175.2700000;175.3000000;175.0000000;175.0900000;225190
20230518;195000;175.0900000;175.2900000;175.0500000;175.2200000;133770
20230518;200000;175.2200000;175.3100000;175.1900000;175.2000000;154870
20230518;201000;175.2000000;175.4400000;175.1800000;175.4200000;150830
20230518;202000;175.4100000;175.5000000;175.3600000;175.4100000;162230
20230518;203000;175.4100000;175.5000000;175.3700000;175.4100000;103030
20230518;204000;175.4000000;175.4700000;175.3500000;175.4000000;84920
20230518;205000;175.4000000;175.4100000;175.3300000;175.4100000;49760
20230518;210000;175.4000000;175.4900000;175.3900000;175.4700000;80400
20230518;211000;175.4800000;175.4900000;175.4200000;175.4600000;26520
20230518;212000;175.4600000;175.4900000;175.4200000;175.4700000;55010
20230518;213000;175.4700000;175.4900000;175.4400000;175.4700000;52980
20230518;214000;175.4900000;175.5200000;175.4500000;175.4500000;86120
20230518;215000;175.4500000;175.4800000;175.1900000;175.2000000;178210
20230518;220000;175.2000000;175.4700000;175.1200000;175.3500000;162700
20230518;221000;175.3400000;175.3500000;175.0100000;175.1500000;146070
20230518;222000;175.1100000;175.2400000;175.0500000;175.1100000;133140
20230518;223000;175.1200000;175.2400000;175.1100000;175.1800000;108650
20230518;224000;175.1900000;175.2000000;175.1200000;175.2000000;82180
20230518;225000;175.2000000;175.2400000;175.1900000;175.2400000;86260
20230518;230000;175.2400000;175.2400000;175.2000000;175.2100000;66610
20230518;231000;175.2300000;175.2400000;175.2000000;175.2400000;52870
20230518;232000;175.2200000;175.2400000;175.1400000;175.2200000;139760
20230518;233000;175.2200000;175.2400000;175.2000000;175.2100000;116380
20230518;234000;175.2100000;175.2300000;175.0800000;175.1600000;145450
20230518;235000;175.1600000;175.2600000;175.1000000;175.2600000;432240
20230519;101000;174.9400000;175.0900000;174.5200000;174.6600000;950240
20230519;102000;174.6600000;174.6600000;174.0000000;174.2600000;2227150
20230519;103000;174.2600000;174.6800000;174.2400000;174.5900000;952370
20230519;104000;174.5800000;174.6800000;174.5000000;174.6000000;630440
20230519;105000;174.6000000;174.6000000;174.2000000;174.2500000;745760
20230519;110000;174.2500000;174.3400000;174.0000000;174.1200000;2331400
20230519;111000;174.1300000;174.2000000;173.6300000;173.8200000;1068120
20230519;112000;173.8200000;174.4000000;173.8000000;174.1600000;715170
20230519;113000;174.1600000;174.6000000;174.1600000;174.5000000;734650
20230519;114000;174.5000000;174.5000000;174.1700000;174.4100000;448040
20230519;115000;174.4100000;174.7000000;174.3000000;174.6000000;399870
20230519;120000;174.5600000;174.6500000;174.4300000;174.5900000;378890
20230519;121000;174.5700000;174.6300000;174.3200000;174.3700000;354140
20230519;122000;174.3800000;174.6000000;174.3800000;174.5100000;213180
20230519;123000;174.5100000;174.6300000;174.5000000;174.5900000;271590
20230519;124000;174.5900000;174.9000000;174.5600000;174.8200000;536830
20230519;125000;174.8200000;174.9400000;174.8000000;174.8500000;212020
20230519;130000;174.8600000;174.8600000;174.6200000;174.6200000;191370
20230519;131000;174.6200000;174.6500000;174.2100000;174.3200000;396660
20230519;132000;174.3000000;174.4500000;174.1300000;174.1800000;335670
20230519;133000;174.1800000;174.4400000;174.1100000;174.1500000;320970
20230519;134000;174.1500000;174.3400000;174.1200000;174.1900000;221270
20230519;135000;174.1900000;174.3400000;173.9100000;174.0900000;893710
20230519;140000;174.0800000;174.1500000;173.9000000;173.9300000;352310
20230519;141000;173.9300000;174.0000000;173.9200000;173.9900000;486150
20230519;142000;173.9900000;174.0000000;173.9100000;173.9300000;363190
20230519;143000;173.9300000;173.9700000;173.7900000;173.8400000;696400
20230519;144000;173.8400000;174.0000000;173.7300000;173.9800000;479020
20230519;145000;173.9900000;174.2400000;173.9800000;174.1800000;283460
20230519;150000;174.1900000;174.2000000;174.0500000;174.2000000;316590
20230519;151000;174.1900000;174.2000000;174.1300000;174.2000000;200560
20230519;152000;174.1600000;174.2600000;174.1200000;174.2000000;284210
20230519;153000;174.2000000;174.2000000;174.1600000;174.1800000;157800
20230519;154000;174.1700000;174.1900000;174.0000000;174.0100000;335480
20230519;155000;174.0100000;174.0100000;173.8500000;173.9100000;389630
20230519;160000;173.9100000;174.0000000;173.8300000;174.0000000;391300
20230519;161000;174.0000000;174.1500000;173.9700000;174.1500000;274990
20230519;162000;174.1100000;174.1600000;174.0500000;174.0800000;133100
20230519;163000;174.0700000;174.0900000;174.0000000;174.0300000;244090
20230519;164000;174.0300000;174.1400000;174.0200000;174.1000000;225590
20230519;165000;174.0700000;174.1400000;174.0000000;174.0000000;529930
20230519;170000;174.0000000;174.0000000;173.8000000;173.8800000;507490
20230519;171000;173.8800000;173.9000000;173.8000000;173.8800000;325800
20230519;172000;173.8800000;173.9000000;173.7000000;173.9000000;424150
20230519;173000;173.9000000;174.0600000;173.8900000;173.9700000;249400
20230519;174000;173.9700000;174.0800000;173.8000000;173.8200000;336850
20230519;175000;173.8200000;173.8500000;173.5100000;173.5800000;619370
20230519;180000;173.5800000;173.6000000;173.0000000;173.1200000;1595930
20230519;181000;173.1200000;173.5000000;172.8600000;173.4200000;826890
20230519;182000;173.4400000;173.4500000;173.2200000;173.3900000;148560
20230519;183000;173.3900000;173.4000000;173.3300000;173.4000000;243810
20230519;184000;173.4000000;173.6700000;173.3700000;173.6000000;358270
20230519;185000;173.9700000;173.9700000;173.9700000;173.9700000;256240
20230519;191000;173.6500000;173.9000000;173.6500000;173.7800000;92490
20230519;192000;173.8100000;173.9200000;173.7700000;173.8000000;156250
20230519;193000;173.8000000;173.8000000;173.7100000;173.7800000;85630
20230519;194000;173.7800000;173.8000000;173.6600000;173.8000000;124110
20230519;195000;173.7900000;173.8000000;173.7800000;173.8000000;54250
20230519;200000;173.8000000;173.8600000;173.7700000;173.8600000;65710
20230519;201000;173.8600000;173.9300000;173.8000000;173.9200000;97170
20230519;202000;173.9200000;173.9500000;173.8100000;173.9300000;139260
20230519;203000;173.9300000;173.9500000;173.8800000;173.9300000;60130
20230519;204000;173.9400000;173.9700000;173.9300000;173.9300000;110740
20230519;205000;173.9400000;173.9500000;173.8700000;173.9000000;98010
20230519;210000;173.9100000;173.9600000;173.8900000;173.9500000;93080
20230519;211000;173.9500000;173.9800000;173.9400000;173.9700000;108700
20230519;212000;173.9600000;174.0000000;173.9500000;173.9900000;80530
20230519;213000;173.9800000;174.0400000;173.9400000;174.0200000;150260
20230519;214000;174.0200000;174.0900000;173.9600000;173.9800000;85590
20230519;215000;174.0000000;174.0000000;173.9400000;173.9900000;60920
20230519;220000;173.9900000;174.0900000;173.9500000;174.0900000;70540
20230519;221000;174.0800000;174.4800000;174.0800000;174.3100000;385140
20230519;222000;174.3100000;174.6000000;174.3000000;174.4100000;301580
20230519;223000;174.4500000;174.5000000;174.2100000;174.5000000;242890
20230519;224000;174.4700000;174.5900000;174.4600000;174.5400000;193370
20230519;225000;174.5800000;174.6500000;174.5400000;174.5700000;180470
20230519;230000;174.5700000;174.6300000;174.5400000;174.6100000;168570
20230519;231000;174.6300000;174.6300000;174.5400000;174.5500000;131430
20230519;232000;174.5400000;174.5500000;174.4000000;174.4300000;272600
20230519;233000;174.4400000;174.5000000;174.4000000;174.4800000;162300
20230519;234000;174.4700000;174.4900000;174.4000000;174.4500000;178430
20230519;235000;174.4200000;174.4800000;174.4000000;174.4300000;254620
20230522;101000;175.2300000;175.5000000;174.6600000;174.6600000;2470160
20230522;102000;174.6600000;175.0300000;174.5500000;174.9600000;1199970
20230522;103000;174.9600000;175.3500000;174.9000000;175.0300000;1038320
20230522;104000;175.0500000;175.0600000;174.6700000;174.8300000;714450
20230522;105000;174.8300000;174.8800000;174.0500000;174.1100000;1182110
20230522;110000;174.1200000;174.7300000;174.0500000;174.4300000;762380
20230522;111000;174.4300000;174.6000000;174.2900000;174.6000000;267850
20230522;112000;174.6000000;174.7400000;174.3000000;174.6200000;428150
20230522;113000;174.6500000;174.6900000;174.4500000;174.6000000;317260
20230522;114000;174.6000000;174.6600000;174.1500000;174.1700000;637950
20230522;115000;174.1500000;174.2000000;173.6600000;174.1500000;1731070
20230522;120000;174.1500000;174.4300000;173.9900000;174.2700000;348650
20230522;121000;174.2700000;174.2700000;173.6700000;174.0800000;745280
20230522;122000;174.1100000;174.1700000;173.7000000;173.7000000;418560
20230522;123000;173.7200000;173.7200000;173.2000000;173.3000000;1185210
20230522;124000;173.3000000;173.4800000;173.1800000;173.4500000;681220
20230522;125000;173.4400000;173.8300000;173.3000000;173.7200000;624940
20230522;130000;173.7300000;173.8300000;173.5300000;173.8300000;355660
20230522;131000;173.8300000;173.8400000;173.3000000;173.4000000;308820
20230522;132000;173.3900000;173.5900000;173.3900000;173.4100000;224680
20230522;133000;173.4100000;173.7800000;173.3700000;173.7600000;229120
20230522;134000;173.7600000;174.0000000;173.7600000;173.8900000;358220
20230522;135000;173.8800000;173.9800000;173.8200000;173.8500000;120770
20230522;140000;173.8200000;173.8200000;173.5900000;173.6400000;308060
20230522;141000;173.7100000;174.0000000;173.6000000;173.6700000;385350
20230522;142000;173.6700000;173.7400000;173.6000000;173.6000000;184730
20230522;143000;173.6100000;173.6100000;173.5200000;173.5600000;110710
20230522;144000;173.5700000;173.8500000;173.5500000;173.6900000;186450
20230522;145000;173.7000000;173.7000000;172.9000000;172.9300000;1443300
20230522;150000;172.9300000;172.9400000;171.8500000;172.7300000;3688750
20230522;151000;172.7400000;172.8500000;172.0400000;172.1100000;1075300
20230522;152000;172.1200000;172.3400000;171.3300000;171.7600000;1834440
20230522;153000;171.7400000;171.7900000;171.1000000;171.2400000;1622810
20230522;154000;171.2500000;171.6900000;171.0000000;171.0800000;1778020
20230522;155000;171.0800000;171.9500000;170.8500000;171.6400000;1542530
20230522;160000;171.6100000;172.2300000;171.4500000;171.6400000;1290700
20230522;161000;171.6400000;171.8900000;171.5000000;171.8400000;813840
20230522;162000;171.8400000;172.6300000;171.8200000;172.2800000;936660
20230522;163000;172.2700000;172.3200000;171.9700000;172.1000000;713810
20230522;164000;172.0900000;172.1500000;171.9000000;172.1500000;317900
20230522;165000;172.1400000;172.3200000;171.9100000;172.2000000;283540
20230522;170000;172.2000000;172.6900000;172.1900000;172.3500000;427120
20230522;171000;172.3800000;172.5800000;172.0800000;172.5700000;267160
20230522;172000;172.5700000;172.8800000;172.4500000;172.7900000;507720
20230522;173000;172.7900000;173.1600000;172.7500000;172.7600000;793050
20230522;174000;172.7800000;172.7900000;172.1400000;172.2000000;524370
20230522;175000;172.2200000;172.4800000;172.2200000;172.4600000;180880
20230522;180000;172.4600000;172.5000000;172.0000000;172.0000000;509740
20230522;181000;172.0300000;172.1900000;171.9000000;171.9800000;448990
20230522;182000;171.9800000;172.3600000;171.9600000;172.3600000;333180
20230522;183000;172.3200000;172.4800000;171.9500000;172.0300000;499690
20230522;184000;172.0300000;172.3800000;171.9600000;172.3500000;293150
20230522;185000;172.4100000;172.4100000;172.4100000;172.4100000;59770
20230522;191000;172.4000000;172.6800000;172.1200000;172.3800000;139050
20230522;192000;172.3800000;172.4400000;172.2000000;172.2100000;133690
20230522;193000;172.2100000;172.3500000;172.2000000;172.3300000;164600
20230522;194000;172.3500000;172.3800000;172.2500000;172.3800000;128160
20230522;195000;172.3700000;172.6000000;172.3700000;172.5700000;184380
20230522;200000;172.6000000;172.6200000;172.4500000;172.5300000;101340
20230522;201000;172.5200000;172.8000000;172.5000000;172.7600000;249830
20230522;202000;172.7600000;172.7700000;172.4300000;172.4500000;237300
20230522;203000;172.4400000;172.5900000;172.4000000;172.4900000;119580
20230522;204000;172.4900000;172.5000000;172.2700000;172.2900000;117710
20230522;205000;172.2900000;172.3000000;172.0600000;172.2300000;207880
20230522;210000;172.2300000;172.3700000;172.2200000;172.3500000;114850
20230522;211000;172.3500000;172.3700000;172.3300000;172.3600000;63380
20230522;212000;172.3600000;172.3700000;172.2800000;172.3300000;79680
20230522;213000;172.3300000;172.4800000;172.3000000;172.4600000;107250
20230522;214000;172.4500000;172.5000000;172.3500000;172.3600000;142660
20230522;215000;172.3500000;172.4100000;172.3500000;172.3800000;53020
20230522;220000;172.3800000;172.4800000;172.3600000;172.4500000;92410
20230522;221000;172.4500000;172.5100000;172.4500000;172.5000000;74720
20230522;222000;172.5000000;172.5300000;172.4700000;172.5100000;144930
20230522;223000;172.5300000;172.5500000;172.3000000;172.3000000;226880
20230522;224000;172.3000000;172.4400000;172.2500000;172.4000000;101640
20230522;225000;172.4000000;172.4000000;172.1900000;172.2600000;142930
20230522;230000;172.2600000;172.2800000;172.1700000;172.1700000;161430
20230522;231000;172.1900000;172.3500000;172.1500000;172.2900000;116080
20230522;232000;172.2900000;172.3500000;172.2300000;172.2500000;180570
20230522;233000;172.2800000;172.4800000;172.2500000;172.4200000;224190
20230522;234000;172.3300000;172.4900000;172.3100000;172.3700000;130310
20230522;235000;172.4000000;172.4900000;172.3000000;172.4700000;145940
20230523;101000;172.8000000;174.4000000;172.5700000;173.8500000;4430550
20230523;102000;173.8600000;173.8600000;172.5000000;172.5200000;2423870
20230523;103000;172.5100000;173.3000000;172.5100000;172.9600000;1305140
20230523;104000;172.9500000;173.5000000;172.9000000;173.3400000;902710
20230523;105000;173.3400000;173.4000000;173.1000000;173.1700000;550150
20230523;110000;173.1500000;173.3800000;173.0000000;173.2000000;689260
20230523;111000;173.2300000;173.5600000;172.8600000;173.5000000;1133720
20230523;112000;173.5000000;173.5000000;172.9700000;173.0400000;445440
20230523;113000;173.0400000;173.0800000;172.9000000;172.9700000;328430
20230523;114000;172.9600000;173.0000000;172.6200000;172.8700000;575700
20230523;115000;172.8900000;172.8900000;168.0100000;170.8400000;11491630
20230523;120000;170.8600000;172.2700000;170.6600000;171.2500000;3217130
20230523;121000;171.2500000;171.9000000;171.0000000;171.8400000;1701780
20230523;122000;171.8400000;172.3000000;171.5000000;171.8600000;1387220
20230523;123000;171.8500000;172.0000000;171.5300000;171.6300000;570630
20230523;124000;171.6300000;172.2000000;171.6000000;171.9100000;447550
20230523;125000;171.9400000;172.0000000;171.7100000;171.7500000;411480
20230523;130000;171.7600000;172.0000000;171.7100000;171.7400000;474900
20230523;131000;171.7300000;171.7800000;171.2100000;171.7500000;835960
20230523;132000;171.7700000;171.9800000;171.6900000;171.8000000;653730
20230523;133000;171.8000000;171.9000000;171.2000000;171.2000000;602480
20230523;134000;171.2000000;171.4900000;171.0100000;171.2000000;947570
20230523;135000;171.2000000;171.5400000;171.1900000;171.4900000;278850
20230523;140000;171.5000000;172.0000000;171.4900000;171.8500000;760890
20230523;141000;171.8500000;171.9500000;171.7300000;171.8800000;252940
20230523;142000;171.8800000;171.9500000;171.3600000;171.4000000;476800
20230523;143000;171.3900000;171.8000000;171.3100000;171.6300000;314770
20230523;144000;171.6400000;171.8300000;171.3700000;171.8000000;427920
20230523;145000;171.7900000;171.7900000;171.3500000;171.3900000;479680
20230523;150000;171.4000000;171.5600000;171.3000000;171.4800000;321430
20230523;151000;171.4600000;179.6000000;171.4600000;173.8400000;16912810
20230523;152000;173.8000000;173.8400000;169.6900000;172.1500000;6314530
20230523;153000;172.1600000;172.4600000;171.8000000;172.4000000;1926980
20230523;154000;172.4100000;174.8500000;165.1000000;165.8400000;32367710
20230523;155000;165.8500000;167.6900000;165.5000000;167.4700000;20555510
20230523;160000;167.4700000;167.5400000;166.0000000;166.0100000;9629410
20230523;161000;166.0300000;166.3900000;165.6000000;165.6300000;5730990
20230523;162000;165.6300000;166.0000000;165.3700000;165.7700000;4709390
20230523;163000;165.7900000;165.8000000;165.2900000;165.4400000;5427900
20230523;164000;165.4300000;166.3700000;165.3800000;165.6900000;5325550
20230523;165000;165.6900000;166.1300000;165.6000000;165.8800000;1964270
20230523;170000;165.8200000;166.1600000;165.7300000;166.0200000;2066000
20230523;171000;166.0800000;166.1500000;165.8300000;165.9600000;1270020
20230523;172000;165.9600000;166.7400000;165.9000000;166.6700000;2152980
20230523;173000;166.6700000;167.4500000;166.6400000;167.4500000;2707220
20230523;174000;167.4500000;167.7500000;167.1100000;167.1200000;2001020
20230523;175000;167.1300000;167.9400000;167.1100000;167.4000000;1627980
20230523;180000;167.4000000;167.4100000;167.0000000;167.0600000;1093610
20230523;181000;167.0500000;167.6200000;167.0000000;167.4300000;1491500
20230523;182000;167.4300000;167.4300000;167.3000000;167.3900000;563290
20230523;183000;167.3800000;168.1700000;167.3600000;167.8700000;1969560
20230523;184000;167.8800000;168.0800000;167.3000000;167.3200000;2608900
20230523;185000;167.6200000;167.6200000;167.6200000;167.6200000;219110
20230523;191000;167.3300000;167.6000000;167.3300000;167.5000000;261220
20230523;192000;167.5200000;167.5500000;167.3500000;167.3800000;594840
20230523;193000;167.3700000;167.5100000;167.3500000;167.5000000;657770
20230523;194000;167.5100000;167.9100000;167.5000000;167.7700000;567830
20230523;195000;167.7900000;167.8000000;167.4400000;167.4900000;354890
20230523;200000;167.4900000;167.5500000;167.3300000;167.5400000;521540
20230523;201000;167.5500000;167.6400000;167.4800000;167.4900000;270780
20230523;202000;167.4900000;167.7500000;167.4700000;167.6500000;558230
20230523;203000;167.6900000;167.7800000;167.5400000;167.6000000;315970
20230523;204000;167.6000000;167.6700000;167.5800000;167.6000000;168630
20230523;205000;167.5800000;167.6500000;167.5800000;167.5800000;180870
20230523;210000;167.5800000;167.6000000;167.5800000;167.5900000;182870
20230523;211000;167.5900000;167.6100000;167.4700000;167.4900000;445060
20230523;212000;167.5000000;167.5400000;167.4700000;167.5000000;267580
20230523;213000;167.5000000;167.5400000;167.4400000;167.4600000;449060
20230523;214000;167.4700000;167.5300000;167.4400000;167.4400000;197490
20230523;215000;167.4400000;167.4800000;167.4400000;167.4500000;316250
20230523;220000;167.4500000;167.4800000;167.4400000;167.4500000;275210
20230523;221000;167.4400000;167.4700000;167.4000000;167.4400000;302560
20230523;222000;167.4200000;167.4500000;167.3400000;167.3800000;243430
20230523;223000;167.3700000;167.5500000;167.3400000;167.5200000;525860
20230523;224000;167.5000000;167.5300000;167.0500000;167.1100000;404360
20230523;225000;167.1100000;167.1600000;166.8100000;167.1200000;579130
